SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447294.416027, -0.182857, -9.631724, 1.307982, 0.151470, 0.140663, -0.182782, 94.266052, -42.807327, 56.004288
1649447294.449329, 0.151433, -9.606136, 1.825878, 0.187479, 0.120893, -0.145229, 94.652725, -42.747208, 56.224365
1649447294.482667, 0.280720, -9.611074, 1.427992, 0.217221, 0.065831, -0.132200, 94.820068, -42.538071, 56.600250
1649447294.516000, -0.855628, -9.665242, 1.548001, 0.285127, 0.246271, -0.117562, 94.848373, -42.423660, 56.909760
1649447294.549340, 1.253514, -9.714174, 2.180220, 0.187626, 0.015485, -0.052274, 94.605698, -42.168930, 57.287033
1649447294.582726, -0.014066, -9.506627, 2.013823, 0.171122, 0.110589, -0.035134, 94.644974, -42.139023, 57.728043
1649447294.615761, 0.332495, -9.520244, 1.907730, 0.161655, 0.055410, -0.037636, 94.508514, -41.824295, 57.659012
1649447294.648944, 0.197821, -9.518448, 2.001403, 0.172717, 0.149811, -0.048203, 94.681717, -41.691925, 58.076462
1649447294.681932, 0.556203, -9.565733, 2.097321, 0.172350, 0.119437, -0.023828, 94.713486, -41.502853, 58.278809
1649447294.715993, 0.029928, -9.478794, 2.002151, 0.182799, 0.159782, -0.026028, 94.548721, -41.253448, 58.705597
1649447294.749323, 0.117166, -9.530569, 2.020557, 0.210628, 0.166579, -0.017278, 94.379013, -41.314133, 58.972687
1649447294.782664, 0.320823, -9.594015, 2.279729, 0.217442, 0.157394, 0.009481, 94.213150, -41.226822, 59.316162
1649447294.815880, 0.377985, -9.547478, 2.455553, 0.222080, 0.037673, 0.040048, 94.206192, -40.817261, 59.545120
1649447294.848843, -0.519991, -9.457396, 2.477251, 0.218328, 0.120309, -0.022616, 94.144882, -40.646317, 59.896927
1649447294.882646, 0.013018, -9.513809, 3.138050, 0.124187, 0.012341, -0.053824, 94.253769, -40.693069, 60.110703
1649447294.916011, -0.021847, -9.515306, 2.671031, 0.099240, 0.005821, -0.078818, 94.363541, -40.732712, 60.294754
1649447294.949319, -0.299574, -9.433903, 2.758869, 0.091992, -0.057243, -0.138222, 94.690811, -40.532379, 60.360687
1649447294.982655, -0.118064, -9.412205, 2.371606, 0.105419, -0.036907, -0.194617, 95.023239, -40.332565, 60.111282
1649447295.015795, 0.410755, -9.233538, 2.754679, 0.113296, -0.043012, -0.189493, 95.372101, -40.224808, 60.181763
1649447295.049316, -0.064344, -9.400982, 2.506430, 0.116666, -0.016562, -0.230010, 95.639023, -40.080841, 60.933289
1649447295.082650, 0.039953, -9.282469, 2.907908, 0.091207, -0.179421, -0.323138, 96.097565, -39.751236, 61.033783
1649447295.115983, -0.332195, -9.337835, 2.909853, 0.088670, -0.180942, -0.425296, 97.338120, -39.660461, 61.406647
1649447295.149238, -0.119560, -9.458294, 2.688838, 0.124472, 0.051450, -0.469551, 97.915756, -39.473755, 61.314041
1649447295.182721, 0.574459, -9.265560, 2.815731, 0.150235, -0.006807, -0.517775, 98.527420, -39.110962, 61.856720
