SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447430.348620, 7.779210, -10.452486, 1.617732, 0.185708, -1.157994, -3.965897, 59.611572, -27.539276, 74.548630
1649447430.381957, 3.395876, -9.254637, 1.121384, 0.057051, -1.200471, -4.216928, 65.781128, -32.291519, 75.565903
1649447430.415299, 2.757671, -8.231864, 0.150835, 0.021431, -0.694083, -4.282049, 73.179474, -36.932907, 76.160950
1649447430.448746, 2.840571, -7.334487, 0.158466, 0.008938, -0.467217, -4.095335, 84.355225, -41.802261, 76.800247
1649447430.481969, 3.946393, -6.882582, 0.474800, 0.074770, -0.629162, -3.393048, 92.975128, -44.072464, 77.759933
1649447430.515291, 3.441366, -7.669675, 0.791134, -0.018371, -0.525111, -2.739111, 101.597366, -45.128296, 78.486008
1649447430.548618, 2.200571, -9.513510, 0.725892, -0.097980, 0.518741, -2.100884, 111.274124, -45.349747, 79.790421
1649447430.581942, -0.001047, -9.562441, 0.505925, -0.196984, 0.992364, -0.801005, 116.009399, -44.534805, 80.413452
1649447430.615290, -3.116053, -9.580398, 0.809539, -0.127135, 1.358115, 0.653343, 118.098648, -43.613342, 81.232040
1649447430.648617, -14.102446, -12.770971, -1.906383, -0.349670, 2.391548, 2.729242, 113.903305, -45.031677, 83.419159
1649447430.681952, -15.862783, -20.449475, 18.732383, 0.267626, 1.903395, 3.305353, 106.698807, -46.183075, 86.086105
1649447430.715636, -11.974300, -15.683966, -4.800823, -0.048393, 0.408856, 1.876907, 104.856964, -46.377075, 85.522949
1649447430.748680, -2.397643, -15.559168, 4.248212, 0.207880, 0.664885, 1.242332, 100.204086, -47.054031, 86.076355
1649447430.782019, 3.165733, -8.680926, 7.050475, -0.230677, -0.114223, 1.191633, 98.618011, -46.942413, 85.495560
1649447430.815328, 7.116914, -9.218873, 0.909797, -0.341008, -0.277228, 1.734171, 96.233383, -47.364990, 84.068680
1649447430.848663, -0.376638, -8.099135, 1.925387, -0.288634, -0.081043, 1.747603, 94.311493, -47.315933, 83.414001
1649447430.881960, -1.073799, -8.367585, 1.974767, -0.224963, 0.058800, 1.560451, 91.283630, -47.236649, 82.583481
1649447430.915302, -2.128745, -9.284714, 1.639579, -0.182570, 0.417270, 1.265780, 88.830902, -47.109055, 81.976547
1649447430.948643, -1.641076, -9.751583, 2.554164, -0.261670, 0.510723, 1.071216, 86.554062, -47.011520, 81.373642
1649447430.981947, -0.154576, -9.604190, 0.929698, -0.280706, 0.092020, 1.107922, 84.044418, -47.068832, 80.452499
1649447431.015404, 0.451756, -9.810241, 2.345569, -0.305292, 0.169294, 1.277096, 82.287872, -46.727493, 80.011612
1649447431.048613, 0.716465, -9.939977, 2.104354, -0.373728, 0.084286, 1.468061, 80.307129, -46.768890, 79.233017
1649447431.081927, 2.252644, -9.900323, 1.455076, -0.395302, -0.010023, 1.814190, 77.105072, -45.720718, 78.409531
1649447431.115259, 2.115576, -10.535684, 1.393575, -0.279174, 0.073406, 2.296477, 74.161636, -44.474182, 77.547348
1649447431.148603, 1.786224, -10.340856, 2.003498, -0.292715, -0.333284, 2.492441, 71.511917, -42.779907, 76.732758
1649447431.181981, -1.195006, -13.573028, 2.300678, -0.113078, -0.371815, 2.103543, 69.639755, -40.805954, 76.277344
1649447431.215726, -4.459949, -13.078925, 2.351854, -0.309676, -0.507341, 1.455597, 68.325439, -38.392059, 74.687912
1649447431.248667, 4.036774, -14.402619, 3.850774, -0.528536, -0.246679, -1.897159, 70.426926, -38.349304, 73.775177
1649447431.281926, 5.735909, -12.912079, 3.425055, -0.273085, -0.805734, -3.377250, 75.699158, -38.957031, 72.545715
1649447431.316230, 4.807707, -10.557382, 1.659481, 0.071077, -0.951820, -3.728407, 85.045334, -39.099091, 71.357849
1649447431.348653, 2.334197, -9.325116, 2.390461, 0.061897, -1.129098, -4.120104, 92.402908, -37.739761, 70.546112
