SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447714.400883, 0.755520, -10.267384, 3.677793, -0.253255, -0.745326, -1.234769, 120.765137, -31.001160, 47.190155
1649447714.434181, 0.772579, -14.063690, 1.937508, -0.399512, -1.055310, -1.840743, 122.605774, -29.870148, 46.722076
1649447714.467511, 0.167444, -15.209016, 1.004517, -0.358087, -1.096419, -2.263611, 125.566925, -27.547607, 45.908600
1649447714.500788, 0.105495, -15.408184, 1.245583, -0.260277, -0.984668, -2.660528, 128.306671, -24.641205, 45.812759
1649447714.534003, -0.354641, -13.669545, 2.203563, -0.219856, -0.827886, -2.730924, 130.683456, -21.676926, 45.772339
1649447714.567001, 5.216816, -7.999626, 2.353351, 0.525503, 0.156527, -2.142368, 133.216522, -17.789078, 48.119293
1649447714.600052, 5.890335, -7.627178, 2.810643, 0.246224, -1.422354, -0.514323, 133.857010, -16.343155, 49.134537
1649447714.634114, 0.269797, -5.199159, 1.317559, 0.215473, -1.584553, 0.861574, 134.025269, -17.434219, 48.387482
1649447714.667462, -0.542885, -4.399046, -0.906954, 0.250859, 0.111683, 2.313790, 132.156662, -21.429062, 48.996048
1649447714.700777, 2.210147, -7.442675, 0.524031, 0.174903, 0.906621, 3.269407, 128.272552, -25.587769, 51.522491
1649447714.734124, 3.657891, -8.931719, -0.242712, -0.009396, 0.879447, 3.707620, 123.050323, -30.160172, 53.777054
1649447714.767537, 5.470003, -10.302399, 0.836923, -0.132341, 0.177384, 4.305814, 114.319229, -35.662903, 56.517136
1649447714.800777, 4.170699, -10.353276, 0.341922, -0.075827, 0.190453, 4.369243, 106.653824, -38.622314, 57.525497
1649447714.834154, 2.317288, -10.132411, 0.450110, 0.101937, 1.061402, 4.147871, 98.261398, -39.845795, 59.666702
1649447714.867439, 5.957971, -10.425102, 0.701651, 0.168077, 0.370651, 3.840643, 90.111832, -38.859009, 61.215714
1649447714.900783, 3.504812, -10.193164, 0.976236, 0.202798, 0.952270, 2.639253, 81.797531, -36.580643, 62.998383
1649447714.934174, 2.136975, -9.986065, 0.535104, 0.317509, 2.015655, 1.743189, 76.453629, -34.148041, 63.632767
1649447714.967452, 6.149657, -9.967211, 2.231546, 0.166974, 1.618875, 0.583294, 73.166916, -32.389938, 63.357254
1649447715.000963, 5.001487, -9.737069, 4.250905, 0.066376, 1.305594, -1.258737, 72.087021, -31.087036, 62.917679
1649447715.034141, 5.251981, -9.395296, 4.983680, 0.451409, 0.987095, -2.454996, 73.691101, -30.928818, 62.817368
1649447715.067635, -3.253421, -13.693487, -3.209278, 0.211605, -0.453089, -1.093538, 75.964737, -30.494629, 63.223145
1649447715.100966, 3.301006, -17.422456, 0.567575, 0.396792, 1.494023, -2.368279, 77.922745, -30.118332, 63.060791
1649447715.134303, 3.020734, -3.364751, 2.071733, 0.854269, 0.491061, -1.599883, 79.071594, -29.660095, 63.522217
1649447715.167632, 5.141398, -11.713632, 3.053804, 0.572941, -1.586007, -1.009073, 81.832291, -29.138306, 64.705093
1649447715.200840, -0.684293, -9.921422, 2.746598, 0.496064, 0.045226, -1.036569, 83.777618, -28.424805, 65.702042
1649447715.234306, 2.543241, -9.593267, 2.226009, 0.416698, 0.141230, -0.926064, 85.141144, -27.987457, 66.210938
1649447715.267489, 3.460818, -9.690082, 2.428319, 0.340647, -0.506814, -0.666845, 86.425064, -27.689438, 66.795624
1649447715.300951, 1.591845, -9.449166, 1.783680, 0.319872, -0.330180, -0.654040, 87.672073, -27.252136, 67.016525
1649447715.334105, 1.259799, -9.375095, 2.765153, 0.284678, -0.251256, -0.697441, 89.244431, -26.884689, 67.149063
1649447715.367512, 1.634791, -9.374796, 2.289306, 0.280037, -0.471669, -0.740292, 90.493088, -26.411789, 67.658325
1649447715.400947, 1.862090, -9.625140, 2.668338, 0.223180, -0.375056, -0.881255, 91.787827, -25.861694, 68.006836
1649447715.433312, 1.680430, -9.247454, 2.513612, 0.217510, -0.427592, -0.980589, 93.347076, -25.285721, 68.079071
1649447715.467550, 2.230947, -9.507076, 2.816180, 0.150678, -0.427955, -1.051545, 95.681839, -24.770889, 67.922455
1649447715.500898, 2.003797, -9.482685, 2.527529, 0.123619, -0.218745, -1.164023, 97.151016, -24.143234, 67.840637
1649447715.534102, 1.933318, -9.760113, 2.639308, 0.034199, -0.096838, -1.526636, 98.791855, -23.337234, 67.434067
1649447715.567440, 1.900547, -11.120618, 3.176058, -0.091212, -0.067930, -1.789283, 101.490646, -22.337204, 67.104080
1649447715.600958, 4.004003, -12.523770, 2.375946, -0.107979, -0.536415, -1.903967, 103.923447, -21.328232, 65.588135
1649447715.634160, -0.737264, -15.153950, 1.295862, -0.135546, -1.452413, -2.441344, 108.054962, -20.257538, 64.240021
1649447715.667625, -2.808099, -17.599327, 1.447145, -0.153174, -1.655712, -2.824464, 114.436218, -18.174606, 61.051224
1649447715.700847, -2.931999, -19.104831, 1.404947, -0.416229, -1.023317, -3.052081, 119.065536, -15.377426, 57.830353
1649447715.734292, 3.684078, -8.470536, 4.636372, 0.082782, 0.669832, -2.788830, 122.070709, -12.056046, 56.433029
1649447715.767434, 6.379051, -5.050119, 1.732654, 0.447345, -0.469051, -0.840433, 125.259827, -9.377274, 54.833633
1649447715.800763, 0.472556, -6.023362, 4.296245, -0.294741, -1.971374, 1.676628, 127.064362, -10.448746, 51.551529
1649447715.834145, -0.406416, -3.746327, 0.520739, -0.316543, 0.699090, 2.452496, 127.578461, -13.580017, 49.073532
1649447715.867578, 2.825158, -6.674436, 2.356643, -0.596187, 1.365926, 3.646150, 124.948471, -19.944977, 49.007477
1649447715.900769, 6.118233, -8.581118, 0.350002, -0.784699, 0.853714, 4.315172, 120.688782, -26.109009, 48.554443
1649447715.934081, 6.097134, -8.092851, -0.076016, -0.413637, -0.015236, 4.892509, 114.726547, -31.846985, 47.391754
1649447715.967481, 4.021062, -10.289231, 2.123208, -0.138191, 0.150825, 5.325270, 106.827698, -35.925201, 46.869568
1649447716.000743, 4.565743, -10.056395, 0.263213, 0.245034, 1.009323, 5.248901, 94.460083, -38.112427, 46.918579
1649447716.034135, 7.546224, -12.185589, 1.967286, 0.479315, 0.327003, 5.305802, 85.379898, -36.687424, 47.164749
1649447716.066935, 5.548862, -10.564564, 1.928081, 0.819604, 0.664677, 3.608127, 78.360001, -33.518707, 47.813217
1649447716.100754, 7.889643, -12.606669, 2.622848, 0.709264, 1.248696, 1.647019, 72.983124, -29.237335, 48.392776
1649447716.134095, 10.708366, -9.613767, 3.392284, 0.285652, 0.454399, -0.558459, 73.136230, -28.088181, 47.933502
1649447716.167411, 7.790583, -9.234585, 5.789928, 0.554850, 0.822127, -2.945593, 75.480698, -27.820282, 47.857300
1649447716.200726, -7.799411, -17.782634, -4.377349, 0.175952, -0.712062, -1.449812, 79.138611, -27.650604, 48.555710
1649447716.233889, 4.341735, -16.762554, 0.383072, 0.106264, 2.925271, -3.610886, 82.431061, -27.736649, 47.987335
1649447716.267455, 10.788722, -11.209054, 4.910358, 0.592373, -0.638635, -2.124236, 84.497482, -26.825439, 48.610367
1649447716.299909, 4.661660, -10.402806, 2.045546, 0.382933, -1.958826, -1.165751, 87.370453, -26.619232, 49.582169
1649447716.333742, -1.531691, -8.957307, 2.188300, 0.330907, 0.219820, -1.164205, 89.836639, -26.188843, 49.889389
1649447716.367401, 4.716727, -10.331878, 2.230947, 0.310146, -0.967795, -0.730022, 91.093262, -25.717056, 50.259537
1649447716.400740, 0.249296, -10.197952, 3.151069, 0.228368, -0.711144, -0.738823, 92.367249, -25.478088, 50.538437
1649447716.434071, 0.388160, -9.458443, 2.260575, 0.186093, -0.342726, -0.899595, 94.105850, -25.003922, 50.320618
1649447716.467401, 1.327136, -9.134927, 3.100192, 0.153525, -0.391509, -0.995800, 95.657867, -24.420349, 50.771942
1649447716.500785, 2.022801, -9.640403, 2.739116, 0.080342, -0.509636, -1.169732, 97.155426, -23.971329, 50.557220
1649447716.534262, 1.575385, -9.638757, 2.223166, 0.062285, -0.372617, -1.307368, 99.615753, -22.937988, 50.663025
1649447716.567416, 2.804358, -9.668834, 2.089839, 0.031893, -0.424856, -1.419089, 101.453537, -22.331253, 50.649323
1649447716.600731, 0.287753, -10.438270, 2.420239, -0.044640, -0.260680, -1.854906, 103.424927, -21.319092, 50.585205
1649447716.633242, 0.898424, -12.011410, 2.667440, -0.082908, -0.277405, -2.241852, 105.851669, -20.122635, 50.479263
1649447716.667402, 1.014693, -13.805116, 2.436699, -0.218003, -0.952128, -2.634520, 110.319870, -17.964035, 49.748795
1649447716.700746, -2.809895, -19.949835, 1.641076, -0.234394, -2.220334, -3.015223, 114.468170, -15.754837, 48.744354
1649447716.734063, -4.105757, -19.038841, 0.764648, -0.424602, -1.907043, -3.224084, 119.402603, -12.776627, 47.072754
