SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1648228414.718862, -4.679018, -12.395530, -3.299360, 0.460376, -0.482356, -1.176501, 24.611252, -46.203293, 38.687317
1648228414.752237, -2.642600, -9.816376, -3.447800, 0.583231, 0.315154, -0.973801, 26.286224, -47.023300, 39.731018
1648228414.785511, -0.503381, -9.682002, -1.810914, 0.264352, 0.017849, -0.748109, 27.890488, -47.740952, 40.592133
1648228414.818523, -0.959626, -9.397990, -1.849970, 0.061220, -0.857446, -0.829339, 28.798660, -47.959915, 41.351471
1648228414.852219, -1.920000, -8.291120, -1.413327, -0.133247, -0.736001, -0.995583, 30.111542, -48.334656, 42.262177
1648228414.885532, -1.793556, -6.906673, -1.687314, -0.189773, -0.118826, -1.076512, 32.061066, -49.019089, 42.636551
1648228414.918881, -1.063325, -6.524948, -1.725920, -0.219341, 0.169358, -1.134586, 33.735718, -49.606537, 42.218262
1648228414.952180, -0.509815, -6.717980, -1.411382, -0.204170, -0.009843, -0.996465, 35.528976, -49.943359, 41.666779
1648228414.985519, -0.777367, -8.116942, -1.293467, -0.164352, -0.272194, -0.790645, 36.947693, -50.503952, 41.890167
1648228415.018904, -1.201291, -8.385093, -1.580023, -0.101099, -0.394504, -0.685852, 37.847763, -50.832916, 42.034546
1648228415.052182, -1.270274, -7.866000, -1.957260, -0.040550, -0.217892, -0.572996, 38.654388, -51.005508, 42.442871
1648228415.085508, -0.979677, -7.838766, -1.965191, -0.030456, -0.021449, -0.444652, 39.276352, -51.166229, 42.414230
1648228415.118862, -0.580893, -9.041104, -1.376816, -0.012154, -0.029674, -0.211403, 39.368484, -51.605759, 42.939148
1648228415.152185, -0.861613, -10.857705, -1.331775, 0.043430, -0.532702, -0.100493, 39.333282, -51.430267, 43.188538
1648228415.185514, -1.240196, -11.902474, -1.867477, 0.122093, -0.640335, -0.117382, 39.096008, -51.478928, 43.688446
1648228415.218888, -0.759710, -11.064354, -2.186056, 0.196356, -0.514964, -0.059684, 39.098175, -51.598557, 44.489807
1648228415.252188, -0.714071, -13.062764, -1.516128, 0.224204, -0.277578, 0.243286, 38.425522, -51.361603, 45.632965
1648228415.285573, -0.301071, -14.531308, -1.331326, 0.262665, -0.153884, 0.585149, 37.145996, -50.920624, 46.162109
1648228415.318859, -0.824354, -11.228507, -1.079935, 0.235722, 0.136379, 0.475145, 35.594574, -50.197083, 47.259750
1648228415.352224, -0.353444, -9.592070, -0.862212, 0.149201, 0.921717, 0.400762, 34.842529, -49.598999, 47.069809
1648228415.385519, 0.644489, -10.199000, -0.636409, 0.020977, 1.379179, 0.763289, 33.343567, -48.925751, 46.379089
1648228415.418849, 0.851139, -10.563367, -0.874333, 0.100402, 1.182861, 1.008961, 31.667252, -48.050949, 45.811203
1648228415.451499, 0.149787, -10.037242, -0.771382, 0.124107, 0.701683, 1.054074, 29.103027, -46.605652, 45.257111
1648228415.485515, -0.489614, -8.540117, -0.913837, 0.072097, 0.489888, 0.929453, 27.459518, -45.297562, 44.997910
1648228415.518851, -1.062876, -7.007529, -0.389507, -0.026023, 0.711080, 0.844234, 25.923569, -44.346237, 44.659927
1648228415.552184, -1.298106, -6.653636, -0.062848, -0.179730, 0.909884, 0.731559, 24.048141, -42.906921, 43.830917
1648228415.585264, -1.344943, -6.993762, -0.169839, -0.290501, 0.751021, 0.648572, 22.874969, -41.997528, 42.689072
1648228415.618932, -1.528398, -7.721749, -0.247950, -0.277331, 0.340294, 0.615426, 21.912949, -41.033478, 42.067886
1648228415.652227, -2.099416, -8.501511, -0.224307, -0.272456, 0.024993, 0.504808, 20.719101, -39.903534, 41.670837
1648228415.685537, -2.282871, -8.470087, -0.343418, -0.342750, 0.086554, 0.381473, 19.708527, -39.062332, 41.311813
1648228415.718871, -2.267309, -8.814852, -0.611719, -0.337804, 0.115562, 0.397152, 19.256577, -38.241119, 40.513306
1648228415.752208, -2.687342, -10.234913, -1.293916, -0.234027, -0.048828, 0.245747, 18.645416, -37.658173, 40.586182
1648228415.785516, -3.176956, -11.817330, -1.204134, -0.126210, -0.164176, -0.164552, 18.553070, -37.023697, 40.968674
1648228415.818879, -3.383157, -11.675025, -1.869273, -0.048497, -0.150555, -0.586277, 18.908173, -37.074585, 40.918396
1648228415.852189, -1.412280, -13.928567, -2.269853, 0.125688, -0.221257, -0.420390, 19.483582, -37.178726, 41.338058
1648228415.885520, -0.819116, -13.588591, -2.745102, 0.280707, -0.577140, -0.513474, 20.449081, -37.307251, 42.323868
1648228415.918875, -0.491709, -11.657069, -3.377470, 0.435324, -0.727941, -0.408233, 21.288605, -37.491501, 43.751602
1648228415.952190, 0.104447, -10.353276, -3.115006, 0.321666, -0.247730, -0.431560, 21.796997, -37.731293, 44.620895
1648228415.985523, 0.280122, -9.169792, -2.447323, 0.167623, -0.073312, -0.440547, 22.463409, -38.301712, 45.092819
1648228416.018859, 0.326509, -7.668179, -1.301847, 0.005836, -0.626755, -0.575790, 23.367676, -38.542984, 45.710251
1648228416.052251, 0.171335, -6.738481, -1.187674, -0.140592, -0.854787, -0.653967, 24.278229, -38.879059, 45.978363
1648228416.085523, -1.143531, -6.315904, -1.526453, -0.234894, -0.937114, -0.768083, 25.605530, -39.517334, 46.973404
1648228416.118857, -1.687014, -6.925528, -1.398214, -0.240885, -1.042404, -0.856313, 26.946655, -40.036240, 47.637161
1648228416.152203, -1.985691, -8.083423, -1.294515, -0.168905, -1.089846, -0.832081, 28.303452, -40.851700, 47.993713
1648228416.185542, -2.636764, -8.905981, -1.401805, -0.103160, -1.186502, -0.910659, 29.739075, -41.491714, 49.065094
1648228416.218863, -2.762460, -8.845228, -1.757793, -0.054453, -1.020023, -0.904117, 31.428146, -42.147095, 49.915817
1648228416.252208, -3.152715, -8.388385, -1.971924, -0.069365, -0.588593, -0.853148, 32.818420, -42.606873, 50.340561
1648228416.285529, -2.771139, -8.781333, -2.019210, -0.003032, -0.191473, -0.625055, 34.238663, -42.989517, 50.586258
1648228416.318858, -2.511518, -9.808595, -1.777545, 0.026736, -0.115939, -0.436726, 34.926743, -43.122528, 50.955963
1648228416.352232, -2.136376, -10.492738, -1.833809, 0.145480, -0.075771, -0.269081, 35.581497, -43.292679, 51.205734
1648228416.385531, -1.545607, -11.701810, -1.870769, 0.215902, 0.015831, -0.082736, 35.916718, -43.230148, 51.402847
1648228416.418859, -1.232864, -13.227964, -2.050484, 0.307948, -0.029167, 0.071109, 36.092865, -43.331818, 52.345901
1648228416.452224, -0.733673, -15.079730, -1.771859, 0.409263, 0.225317, 0.342390, 35.621704, -42.838654, 52.702988
1648228416.485526, -0.469413, -12.048072, -1.012598, 0.283067, 0.579005, 0.377708, 35.133713, -42.608322, 52.727814
1648228416.518867, -0.528969, -9.414599, -1.211017, 0.174175, 0.844855, 0.223442, 34.631912, -42.572983, 52.356201
1648228416.552194, -0.088137, -9.257181, -0.849343, 0.020106, 1.650042, 0.627592, 33.636292, -42.400024, 51.101624
1648228416.585545, 0.381875, -9.748441, -0.248997, -0.077663, 1.954480, 1.026189, 31.986191, -41.770630, 50.010529
1648228416.618891, 0.303016, -10.324396, 0.073023, -0.194362, 1.627130, 1.200588, 30.158752, -40.965103, 48.503998
1648228416.652195, 0.255282, -9.209596, -0.297031, -0.298750, 0.785242, 1.187637, 27.999527, -40.224747, 46.959854
1648228416.685582, 0.080954, -7.815422, -0.515502, -0.325681, 0.558635, 1.190211, 26.330383, -38.988281, 45.773392
1648228416.718863, -0.418536, -6.901885, -0.324414, -0.359169, 0.497549, 1.286697, 24.650116, -38.309845, 44.638397
1648228416.752195, -0.890942, -6.774693, -0.115520, -0.388090, 0.365452, 1.305778, 22.260956, -36.682953, 43.558441
1648228416.785539, -1.206528, -6.996605, -0.201263, -0.352568, 0.063325, 1.227240, 20.997208, -35.386581, 42.871262
1648228416.818870, -2.297236, -7.786542, -0.620398, -0.253805, -0.313165, 1.037241, 19.644211, -34.382782, 42.668625
1648228416.852263, -3.211223, -8.084471, -0.976984, -0.134726, -0.478720, 0.633826, 18.764481, -33.503036, 42.916214
1648228416.885526, -3.492542, -8.699032, -1.129614, -0.006733, -0.040436, 0.302025, 18.132217, -32.921036, 43.188126
1648228416.918947, -3.569904, -9.856629, -1.125724, 0.014456, 0.254853, 0.201867, 18.065170, -32.896088, 42.898483
1648228416.952195, -4.383634, -11.786056, -1.176002, 0.045225, 0.197079, -0.257215, 18.188293, -32.785782, 42.679413
1648228416.985534, -3.963302, -11.911303, -1.230620, 0.074980, -0.053608, -1.016926, 19.469940, -33.963425, 42.851013
1648228417.018887, -2.998887, -13.852701, -1.553238, 0.351505, -0.554392, -1.109418, 20.852158, -35.316605, 43.475632
1648228417.052214, -2.767398, -13.730747, -2.684349, 0.548158, -0.696464, -1.360157, 22.682053, -36.578888, 44.435455
1648228417.085195, 0.129287, -9.179519, -3.098546, 0.623901, 0.171154, -0.915454, 24.711823, -38.150574, 45.580124
1648228417.118871, 2.415600, -8.605359, -1.269974, 0.338756, 0.133078, -0.208425, 25.498123, -38.277313, 46.085449
1648228417.152196, -0.149638, -11.087398, -0.906355, 0.170253, -0.798328, -0.360271, 25.916916, -38.553238, 46.657425
1648228417.185618, -0.769586, -10.586262, -1.547103, 0.263093, -1.463985, -1.031366, 26.939392, -39.260101, 48.189682
1648228417.218937, -1.166126, -9.226655, -1.414674, 0.130682, -0.899602, -1.239315, 29.345062, -40.406891, 49.577972
1648228417.252200, -1.279551, -7.117513, -1.116745, -0.064278, -0.424111, -1.265120, 31.281723, -41.497787, 50.234634
1648228417.285603, -0.990900, -6.673388, -0.265008, -0.157379, -0.328248, -1.130262, 33.344833, -42.282410, 49.707535
1648228417.318877, -0.880767, -6.757485, -0.073771, -0.213880, -0.716404, -0.935202, 35.208481, -43.254532, 50.053696
1648228417.352204, -1.726968, -7.857321, -0.330998, -0.286622, -0.919764, -0.788309, 36.875992, -43.708923, 49.726685
1648228417.385547, -2.002301, -8.112902, -1.156699, -0.249154, -0.681873, -0.718834, 38.220413, -44.173233, 49.687180
1648228417.418870, -1.183783, -8.026561, -1.587805, -0.135246, -0.298223, -0.526237, 39.472153, -44.563736, 49.688293
1648228417.452295, -1.069310, -8.930821, -1.445350, -0.131138, -0.153545, -0.355591, 40.123779, -44.580521, 49.974380
1648228417.485539, -0.356886, -10.454282, -1.466000, -0.074262, -0.178284, -0.015514, 40.399521, -44.570099, 49.514481
1648228417.518872, -0.348506, -12.015301, -1.324143, 0.040742, -0.398189, 0.167279, 40.322647, -44.524185, 50.135162
1648228417.551641, -0.576254, -11.823615, -1.735347, 0.167252, -0.633663, 0.167864, 40.141968, -44.244934, 50.043716
1648228417.584790, -0.827047, -13.934852, -1.164330, 0.274281, -0.693233, 0.365453, 39.888657, -44.039001, 50.952026
1648228417.618869, -1.277157, -14.555250, -0.616806, 0.215456, 0.044844, 0.536451, 39.387329, -43.771606, 51.554840
1648228417.652217, -0.683993, -11.772439, -1.054945, 0.200524, 0.779777, 0.564314, 38.003250, -43.482147, 51.521866
1648228417.685559, 0.196325, -10.143335, -0.551265, 0.079658, 1.290209, 0.613872, 37.272949, -43.045486, 51.062897
1648228417.718869, 0.361973, -10.736049, 0.163554, -0.090241, 1.522771, 0.839447, 35.828278, -42.563492, 50.138626
1648228417.752220, -0.001047, -11.011382, 0.093823, -0.108833, 1.500917, 1.028641, 33.606293, -41.460526, 48.569290
1648228417.785537, -0.194230, -9.738415, -0.407164, -0.143417, 1.380699, 1.011489, 32.335236, -40.867203, 47.664185
1648228417.818908, 0.019453, -8.287230, -0.533757, -0.177784, 1.317488, 0.974904, 31.045242, -40.186890, 46.553833
1648228417.852267, 0.091129, -7.050026, -0.242263, -0.323453, 1.229507, 1.026671, 29.227661, -38.973648, 44.473038
1648228417.885545, -0.368258, -6.263531, 0.282067, -0.445836, 0.951375, 1.014188, 28.130722, -38.048584, 43.187881
1648228417.917946, -0.833781, -6.508039, 0.303465, -0.496250, 0.502138, 0.935155, 27.089966, -37.148636, 42.018784
1648228417.952204, -1.548899, -6.887969, -0.106542, -0.501903, -0.035604, 0.728811, 26.184250, -36.367859, 40.854050
1648228417.985539, -2.105551, -7.143849, -0.566678, -0.405427, -0.066475, 0.589979, 24.880951, -35.289139, 40.413712
1648228418.018883, -2.579004, -8.142381, -0.636708, -0.253526, 0.297245, 0.576402, 24.393295, -34.646011, 40.216888
1648228418.052205, -3.019088, -9.287108, 0.143802, -0.242252, 0.657623, 0.305597, 23.967728, -34.038269, 39.581451
1648228418.085551, -2.479046, -10.324097, -0.103250, -0.207541, 0.533656, 0.103629, 23.889282, -33.406479, 38.506256
1648228418.117999, -2.253393, -12.690616, -1.995268, 0.180507, -0.233739, 0.000044, 24.065002, -33.468445, 38.711166
1648228418.152253, -2.808847, -13.101520, -1.968034, 0.345851, -0.977204, -0.713857, 24.717728, -33.987091, 39.773041
1648228418.185540, -2.657115, -14.507815, -2.465130, 0.542119, -1.390002, -0.960261, 25.924896, -34.946716, 42.437805
1648228418.218879, -3.180547, -12.027272, -4.339191, 0.657175, -0.691503, -1.155596, 27.547531, -36.000778, 43.992188
1648228418.252219, 0.382025, -9.099014, -3.617489, 0.629462, 0.604238, -0.710609, 28.986267, -37.098587, 44.568298
1648228418.285546, 1.611597, -10.387543, -1.473631, 0.254649, 0.502133, -0.128406, 29.324524, -36.996643, 44.491440
1648228418.318875, 1.306785, -10.475231, -1.211316, 0.207954, -0.885863, -0.358528, 30.002228, -37.300919, 45.267609
1648228418.352245, 0.549769, -9.235633, -1.035941, 0.189710, -1.561694, -0.530547, 30.615631, -37.845322, 46.063538
1648228418.385541, -1.026364, -7.663091, -1.143082, -0.056317, -1.236314, -0.863334, 31.911316, -38.484085, 47.426102
1648228418.418888, -1.612644, -6.267571, -1.331475, -0.160053, -0.750894, -0.984276, 33.402969, -39.060699, 47.978699
1648228418.452204, -1.409586, -6.286126, -0.849792, -0.193564, -0.485777, -0.943782, 35.116653, -39.914505, 48.267715
1648228418.485542, -1.607407, -7.364265, -0.716614, -0.205349, -0.704030, -0.787273, 36.158508, -40.446259, 48.203552
1648228418.518875, -2.338387, -8.249371, -0.802207, -0.109349, -0.919288, -0.729843, 37.714355, -40.893631, 48.834274
1648228418.552251, -3.308637, -8.096292, -1.004817, -0.072494, -0.637464, -0.731937, 38.880783, -41.289383, 48.927216
1648228418.585558, -3.202544, -7.855076, -1.805378, 0.011256, 0.163820, -0.634375, 39.920914, -41.937958, 48.962204
1648228418.618887, -1.947683, -9.219173, -2.287809, 0.166430, 0.496456, -0.301706, 40.604904, -42.092834, 49.306442
1648228418.652210, -0.152930, -11.530625, -1.422305, 0.206570, 0.357088, -0.071596, 40.627396, -42.407166, 49.724838
1648228418.685550, -0.099210, -12.835315, -1.337760, 0.277495, -0.192086, 0.130506, 40.413757, -42.557144, 49.816498
1648228418.718908, -0.732027, -12.366800, -2.012626, 0.293325, -0.463259, -0.031046, 40.384857, -42.500412, 50.156891
1648228418.752208, 0.060454, -12.754212, -1.007959, 0.256634, -0.189129, 0.129608, 40.008377, -42.728912, 51.551743
1648228418.785542, -0.128239, -12.040590, -0.484377, 0.112133, 0.177710, 0.244688, 39.605530, -42.817642, 51.444458
1648228418.818891, -0.051026, -10.518626, 0.027384, -0.015403, 0.506404, 0.367915, 38.868866, -42.587524, 51.011246
1648228418.852230, -0.114323, -11.024850, 0.259771, -0.199539, 0.871584, 0.576703, 37.342682, -42.213364, 50.392227
1648228418.885614, 0.323068, -11.260529, -0.476596, -0.208444, 1.229507, 0.860352, 35.772308, -42.075394, 49.385559
1648228418.918881, 0.672022, -10.840646, -0.695964, -0.209021, 1.095790, 1.099467, 33.671783, -41.686264, 48.485626
1648228418.952238, 0.938228, -9.645640, -0.858770, -0.253723, 0.774646, 1.164310, 31.332214, -40.590393, 47.005066
