SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1648227776.152822, -2.471415, -11.113884, 2.146701, 0.300384, 0.241145, -0.962365, 121.613876, -54.814392, 104.504318
1648227776.186119, 2.698864, -9.072229, 3.520973, 0.261445, -0.233638, -0.727655, 123.477310, -54.418396, 105.389297
1648227776.219484, 2.410063, -8.486996, 4.426879, 0.211270, -1.395181, -0.386397, 125.070236, -53.746445, 104.836365
1648227776.252814, -1.415721, -9.648932, 2.384625, 0.167929, -0.233788, -0.658189, 126.494736, -53.337967, 104.832718
1648227776.286145, 0.661398, -8.971523, 2.969409, 0.185966, -0.494754, -0.751741, 128.670151, -52.581711, 104.736267
1648227776.319518, 0.424073, -8.726865, 2.869750, 0.208447, -0.538152, -0.883732, 130.862762, -51.989243, 104.954483
1648227776.352809, -1.322348, -8.852561, 3.218705, 0.295570, -0.107685, -1.162884, 132.875931, -51.120697, 104.941757
1648227776.386126, 3.166332, -9.272893, 2.353201, 0.331679, -0.623786, -1.256228, 136.098389, -49.534805, 105.632965
1648227776.419518, -1.056591, -10.091710, 3.074005, 0.322221, -0.619952, -1.438038, 138.892441, -48.202560, 105.084229
1648227776.452787, 0.012420, -11.022904, 3.824887, 0.306940, -0.786931, -1.861718, 142.272598, -46.419800, 105.279282
1648227776.486133, -1.530344, -13.313407, 2.274940, 0.306926, -0.757720, -2.353904, 147.570328, -43.196396, 104.622910
1648227776.519455, -1.262941, -15.160235, 2.150143, 0.234801, -0.987101, -2.793518, 152.269592, -39.892105, 103.477585
1648227776.552801, -4.405481, -17.088614, 3.698443, -0.039086, -1.419304, -3.219301, 157.179504, -35.649689, 101.385483
1648227776.586123, -3.127276, -19.301006, 2.640206, -0.099321, -2.830336, -2.694460, 161.554138, -31.682770, 97.968887
1648227776.619492, -6.112397, -15.041572, 2.863914, 0.114015, -1.157347, -3.181381, 166.034027, -25.951309, 93.079025
1648227776.652806, 3.141043, -13.482198, 5.721244, 0.252318, 0.436268, -2.394238, 166.490112, -21.533661, 93.612839
1648227776.686204, 8.192958, -6.295703, 6.374562, 0.081178, 0.638727, -0.518583, 165.595886, -18.677856, 95.074921
1648227776.719460, 0.329053, -4.518008, 1.356166, -0.028488, -0.205641, 1.185874, 162.416504, -19.370941, 94.472641
1648227776.752870, 2.145803, -1.811962, 1.296311, -0.055556, -0.098326, 2.216337, 158.940262, -21.210678, 93.701736
1648227776.786121, 1.418415, -3.038691, 1.163432, -0.220509, 0.436547, 3.707088, 154.253082, -24.134491, 93.260773
1648227776.819466, 2.007688, -3.974824, 1.123030, -0.409080, 0.667818, 4.633582, 146.845490, -28.363358, 93.420776
